transaction_id,account_id,type_id,amount,transaction_date
79840,55010,5,9000,2023-06-25 15:18:54
79841,20928,3,6000,2023-06-18 07:25:48
79842,54273,5,400,2023-04-19 16:24:49
79843,37435,5,5000,2023-05-08 23:46:08
79844,84557,2,10000,2023-05-25 15:25:34
79845,78866,1,4000,2023-07-24 12:54:22
79846,25910,1,300,2023-06-06 13:06:27
79847,83705,2,100,2023-07-12 01:32:33
79848,6194,1,100,2023-07-20 02:39:37
79849,85999,1,8000,2023-01-11 18:01:10
79850,58284,4,8000,2023-06-06 00:34:57
79851,81332,1,10000,2023-05-20 23:04:53
79852,25668,5,300,2023-02-19 05:11:50
79853,55000,4,4000,2023-04-20 08:31:02
79854,63130,5,4000,2023-08-14 04:42:32
79855,30558,4,200,2023-03-06 04:55:23
79856,5644,2,7000,2023-06-26 15:34:42
79857,33275,1,9000,2023-04-10 21:12:28
79858,13879,2,5000,2023-05-21 01:53:38
79859,83068,3,4000,2023-05-19 21:31:41
79860,72042,3,600,2023-02-17 06:31:00
79861,3729,5,9000,2023-02-07 11:41:44
79862,87823,4,800,2023-05-02 00:16:06
79863,84766,4,300,2023-02-04 09:20:37
79864,64973,5,100,2023-07-18 21:14:41
79865,44447,3,400,2023-01-19 05:27:32
79866,38054,4,500,2023-04-22 15:41:35
79867,52500,2,4000,2023-03-16 12:43:03
79868,30634,1,900,2023-04-20 15:51:56
79869,78759,2,800,2023-04-22 21:38:57
79870,98127,1,700,2023-01-24 13:21:23
79871,56454,4,600,2023-06-26 12:41:14
79872,65569,2,800,2023-01-14 04:57:04
79873,32363,5,5000,2023-02-18 04:07:18
79874,15845,1,800,2023-03-14 19:55:34
79875,48412,4,600,2023-01-18 00:25:50
79876,26960,4,10000,2023-08-11 20:31:18
79877,91745,4,900,2023-03-18 14:17:16
79878,5438,5,300,2023-03-02 04:55:55
79879,29864,4,600,2023-01-03 08:13:57
79880,21374,4,100,2023-04-29 15:42:35
79881,98898,3,7000,2023-03-12 12:17:09
79882,76230,5,1000,2023-06-09 12:20:19
79883,52636,3,9000,2023-05-07 16:25:38
79884,76033,5,8000,2023-08-07 19:47:12
79885,87882,5,1000,2023-04-30 07:20:15
79886,71843,5,2000,2023-06-28 11:28:04
79887,96386,5,400,2023-05-21 10:06:43
79888,56552,1,10000,2023-06-03 02:33:48
79889,74482,3,5000,2023-04-26 10:12:06
79890,91233,1,200,2023-05-09 09:25:34
79891,25077,4,1000,2023-03-06 11:02:28
79892,84522,2,400,2023-06-21 10:26:05
79893,83518,3,7000,2023-02-05 17:52:37
79894,13159,1,4000,2023-07-05 15:09:25
79895,53474,2,300,2023-04-20 01:55:57
79896,38792,5,200,2023-06-24 17:53:30
79897,7247,2,800,2023-05-03 08:03:44
79898,41030,2,4000,2023-01-26 14:59:43
79899,89246,3,1000,2023-08-10 01:48:19
79900,93134,5,2000,2023-07-12 10:36:24
79901,61107,2,800,2023-01-30 12:11:10
79902,59445,2,10000,2023-05-22 05:08:05
79903,16834,2,1000,2023-03-18 13:29:08
79904,34712,2,200,2023-07-15 21:02:16
79905,95333,2,900,2023-03-04 01:00:41
79906,26724,5,400,2023-08-13 00:20:59
79907,25671,4,300,2023-03-29 10:17:48
79908,74052,5,9000,2023-05-30 21:27:08
79909,12876,1,4000,2023-06-09 12:24:48
79910,4669,1,7000,2023-08-08 08:08:21
79911,6645,5,200,2023-01-14 11:23:59
79912,19871,4,800,2023-08-01 13:46:31
79913,98994,1,300,2023-07-28 13:59:28
79914,589,5,5000,2023-05-15 17:35:25
79915,47447,1,10000,2023-03-10 14:15:09
79916,38082,2,800,2023-07-24 19:32:35
79917,36623,3,400,2023-02-16 02:17:55
79918,44200,4,9000,2023-03-14 16:19:23
79919,25299,1,7000,2023-04-01 17:02:57
79920,67877,4,700,2023-07-10 13:59:59
79921,76738,4,4000,2023-08-06 06:33:22
79922,36083,3,5000,2023-07-29 23:23:09
79923,72652,1,700,2023-08-10 03:21:37
79924,38253,2,800,2023-03-20 22:53:40
79925,56603,3,300,2023-04-27 14:22:33
79926,53066,5,200,2023-03-16 05:55:30
79927,77302,3,2000,2023-07-18 14:20:38
79928,25059,4,8000,2023-05-06 13:27:10
79929,4029,1,300,2023-07-17 22:59:39
79930,67770,4,600,2023-04-16 14:56:17
79931,43243,1,100,2023-07-04 03:05:02
79932,20542,2,4000,2023-03-26 21:34:30
79933,94441,4,6000,2023-04-19 14:41:56
79934,61679,1,8000,2023-04-09 12:21:49
79935,20369,2,400,2023-04-23 12:53:44
79936,80530,5,1000,2023-06-22 22:03:37
79937,75308,3,10000,2023-04-22 22:45:37
79938,27707,3,2000,2023-05-04 23:56:27
79939,27320,4,200,2023-06-22 09:10:17
79940,79878,4,9000,2023-04-17 11:46:56
79941,37570,3,800,2023-03-08 17:47:31
79942,86097,3,200,2023-07-10 03:46:19
79943,12709,2,3000,2023-08-14 17:57:54
79944,49463,3,600,2023-06-29 11:50:05
79945,55019,5,800,2023-07-28 17:55:05
79946,43020,2,400,2023-03-29 08:05:53
79947,72575,1,5000,2023-01-15 06:06:14
79948,62430,3,7000,2023-02-25 13:35:30
79949,81318,2,900,2023-02-21 16:31:08
79950,37980,5,3000,2023-05-22 13:20:28
79951,44891,2,500,2023-01-08 01:39:18
79952,90364,3,800,2023-04-27 04:39:59
79953,16613,1,10000,2023-01-29 14:05:42
79954,76674,4,200,2023-01-31 22:25:44
79955,60289,3,10000,2023-08-19 14:03:03
79956,4977,3,200,2023-01-13 20:57:16
79957,43199,4,300,2023-03-02 18:51:34
79958,51220,1,5000,2023-06-15 18:53:30
79959,506,2,8000,2023-03-06 23:31:30
79960,33234,4,7000,2023-01-03 13:13:29
79961,85551,5,5000,2023-04-12 19:09:44
79962,71607,2,2000,2023-07-14 20:24:38
79963,11960,1,4000,2023-04-07 02:16:52
79964,86598,5,900,2023-01-08 17:19:52
79965,78447,3,300,2023-02-06 01:57:48
79966,85405,4,3000,2023-04-21 19:20:07
79967,7983,1,600,2023-07-23 02:43:51
79968,92171,2,9000,2023-05-01 08:00:10
79969,28554,3,100,2023-04-29 10:42:53
79970,87153,3,200,2023-01-31 12:42:08
79971,44376,5,300,2023-05-16 16:22:57
79972,18005,3,400,2023-08-10 20:44:52
79973,43198,5,3000,2023-04-06 12:12:08
79974,26934,2,2000,2023-01-04 01:02:02
79975,21720,1,700,2023-04-04 10:33:14
79976,66714,4,400,2023-07-24 18:30:08
79977,30108,1,400,2023-08-13 04:36:12
79978,13420,3,700,2023-07-04 18:47:35
79979,45901,5,800,2023-03-30 21:57:21
79980,89318,4,300,2023-01-20 09:36:40
79981,91999,5,600,2023-05-11 07:42:59
79982,81132,1,100,2023-05-30 04:23:17
79983,87051,3,6000,2023-05-05 18:29:27
79984,99205,5,9000,2023-01-17 19:10:53
79985,76979,1,1000,2023-06-15 02:13:38
79986,64044,3,800,2023-03-05 05:22:50
79987,50012,5,100,2023-07-07 15:20:15
79988,61922,3,8000,2023-03-07 09:16:00
79989,54821,2,100,2023-07-19 22:17:04
79990,59120,4,5000,2023-03-12 19:44:52
79991,12046,1,500,2023-02-18 04:17:12
79992,12193,1,3000,2023-04-10 07:40:48
79993,31529,5,900,2023-08-01 02:50:09
79994,22766,4,5000,2023-03-04 03:43:19
79995,98091,4,3000,2023-05-24 04:54:49
79996,30894,1,2000,2023-04-14 19:32:58
79997,68364,4,3000,2023-06-02 06:18:14
79998,86481,1,400,2023-01-12 23:22:38
79999,20315,1,600,2023-07-03 01:25:14
80000,53466,4,9000,2023-07-11 11:33:33
80001,59894,4,800,2023-02-20 03:51:43
80002,68701,4,400,2023-02-05 07:33:05
80003,15887,2,4000,2023-02-03 04:50:15
80004,70625,1,200,2023-04-16 05:02:51
80005,84978,1,3000,2023-02-26 20:48:40
80006,37713,2,800,2023-04-02 21:36:06
80007,31610,2,900,2023-02-12 09:10:18
80008,56407,2,8000,2023-08-25 09:19:53
80009,39214,2,100,2023-03-09 12:03:51
80010,14163,1,1000,2023-08-11 05:38:34
80011,24957,3,1000,2023-02-24 17:23:57
80012,75458,3,10000,2023-01-01 12:51:04
80013,57582,2,300,2023-04-08 02:13:17
80014,54315,1,100,2023-01-13 10:58:00
80015,96786,2,8000,2023-06-17 04:05:35
80016,39384,3,9000,2023-04-21 15:03:20
80017,77076,5,9000,2023-07-26 07:20:23
80018,7425,2,9000,2023-01-24 14:43:34
80019,62343,5,1000,2023-05-25 09:09:36
80020,81810,2,3000,2023-02-27 18:09:22
80021,69504,2,400,2023-07-13 09:57:37
80022,98845,4,800,2023-05-11 01:47:09
80023,23010,2,200,2023-04-28 10:34:44
80024,43925,2,2000,2023-05-29 03:20:22
80025,63492,2,3000,2023-04-01 07:39:44
80026,24550,1,900,2023-01-24 22:18:31
80027,84151,1,1000,2023-05-18 23:53:44
80028,69305,5,100,2023-03-08 23:11:43
80029,20408,3,9000,2023-07-14 12:48:07
80030,69177,4,9000,2023-05-26 18:25:38
80031,95586,3,1000,2023-06-25 21:59:59
80032,24249,3,3000,2023-05-11 01:55:12
80033,73082,3,300,2023-04-11 20:44:01
80034,11206,4,700,2023-07-12 12:46:50
80035,51576,1,3000,2023-06-20 08:50:15
80036,74376,5,2000,2023-01-13 06:44:49
80037,22883,3,8000,2023-06-28 16:43:55
80038,82271,2,3000,2023-04-08 20:05:17
80039,81409,5,10000,2023-03-26 22:54:29
80040,36343,4,200,2023-06-24 14:32:17
80041,60389,4,7000,2023-08-02 21:51:14
80042,81659,2,900,2023-03-21 10:05:12
80043,2502,3,10000,2023-03-29 22:52:41
80044,23021,1,10000,2023-02-19 01:46:12
80045,91189,1,7000,2023-06-07 11:32:55
80046,14859,2,100,2023-03-02 14:06:06
80047,61163,3,500,2023-06-02 22:11:00
80048,80710,4,10000,2023-06-23 08:49:29
80049,7190,5,7000,2023-06-14 03:10:59
80050,40644,4,7000,2023-07-24 09:03:00
80051,758,3,700,2023-03-29 14:07:29
80052,88279,3,700,2023-01-09 20:26:02
80053,46553,1,3000,2023-07-08 03:50:32
80054,38973,2,6000,2023-02-07 09:33:54
80055,91554,2,3000,2023-06-30 21:47:56
80056,68954,5,2000,2023-04-19 23:21:00
80057,73714,4,600,2023-07-29 14:12:43
80058,16424,2,2000,2023-03-14 04:42:13
80059,24302,3,600,2023-05-22 02:32:39
80060,52134,4,6000,2023-04-06 04:42:12
80061,21428,1,200,2023-01-05 17:49:16
80062,22003,2,3000,2023-05-22 18:22:55
80063,1004,1,5000,2023-02-26 17:24:25
80064,25863,4,400,2023-03-29 22:49:44
80065,56452,3,6000,2023-02-17 13:40:16
80066,14169,3,4000,2023-02-21 10:12:45
80067,5348,2,2000,2023-02-14 19:35:42
80068,8205,2,5000,2023-05-13 08:17:41
80069,93638,4,4000,2023-06-24 10:57:55
80070,70698,4,7000,2023-02-04 17:45:02
80071,94898,2,2000,2023-08-13 16:58:40
80072,94387,3,900,2023-03-14 08:59:11
80073,45283,4,8000,2023-08-16 08:52:01
80074,86356,1,5000,2023-05-23 13:11:26
80075,13130,4,300,2023-04-27 02:16:33
80076,81675,3,1000,2023-08-05 19:26:33
80077,59494,1,200,2023-05-04 10:48:17
80078,78806,4,1000,2023-05-22 09:58:12
80079,16301,1,9000,2023-04-21 04:42:57
80080,50175,1,400,2023-06-05 18:46:53
80081,63338,3,1000,2023-04-29 21:36:31
80082,50297,3,600,2023-01-07 03:16:05
80083,91145,4,300,2023-02-21 03:45:34
80084,46852,5,4000,2023-06-27 00:08:47
80085,83626,3,7000,2023-04-12 14:40:03
80086,97933,5,8000,2023-01-18 07:02:00
80087,67002,4,5000,2023-02-14 02:04:51
80088,46756,2,100,2023-05-19 17:08:03
80089,6536,4,4000,2023-07-19 10:55:39
80090,46370,3,3000,2023-01-22 09:29:54
80091,29800,2,6000,2023-03-20 16:05:23
80092,14368,2,8000,2023-02-15 22:20:29
80093,14182,5,200,2023-06-03 23:56:25
80094,30786,4,600,2023-07-18 03:16:39
80095,21133,5,8000,2023-04-16 14:15:24
80096,35983,4,5000,2023-01-17 20:35:23
80097,31478,3,800,2023-06-26 13:15:41
80098,38245,2,500,2023-05-22 18:56:19
80099,94381,2,2000,2023-06-29 19:15:50
80100,64177,1,800,2023-08-22 01:25:17
80101,36228,5,400,2023-07-29 20:28:15
80102,63544,2,8000,2023-08-07 22:10:44
80103,77716,1,900,2023-05-09 03:34:49
80104,67757,4,400,2023-03-30 19:34:49
80105,25747,4,1000,2023-05-12 02:00:32
80106,60865,2,5000,2023-07-09 18:36:11
80107,49732,1,3000,2023-02-12 08:28:27
80108,32009,3,2000,2023-01-11 00:56:03
80109,54630,2,7000,2023-05-22 08:39:27
80110,31844,3,9000,2023-02-22 12:50:24
80111,47393,1,400,2023-05-18 19:38:19
80112,32265,4,800,2023-05-31 15:37:34
80113,2761,2,7000,2023-04-04 14:49:29
80114,96449,3,100,2023-04-25 16:29:46
80115,37826,2,100,2023-07-03 04:20:43
80116,90144,4,500,2023-01-31 15:25:48
80117,49355,5,400,2023-04-20 16:05:11
80118,10490,5,9000,2023-05-18 23:39:12
80119,89661,4,10000,2023-07-29 02:00:50
80120,70550,2,4000,2023-07-28 15:29:42
80121,62600,4,9000,2023-05-25 07:25:50
80122,88757,1,8000,2023-04-13 07:39:03
80123,76147,1,6000,2023-03-15 21:09:53
80124,99546,1,700,2023-05-07 17:01:14
80125,61196,3,1000,2023-05-12 06:02:47
80126,74774,4,300,2023-05-08 10:15:11
80127,6846,4,500,2023-05-05 14:29:47
80128,27484,5,700,2023-05-04 11:02:50
80129,84583,4,1000,2023-02-18 16:43:54
80130,50679,4,1000,2023-03-03 17:28:34
80131,86122,3,700,2023-04-08 23:19:09
80132,4395,2,100,2023-06-12 12:13:16
80133,3105,2,4000,2023-07-28 01:57:18
80134,83312,2,200,2023-02-22 01:26:00
80135,83302,1,1000,2023-07-21 20:38:22
80136,94968,5,6000,2023-05-27 22:37:06
80137,51598,1,6000,2023-06-20 22:11:52
80138,18851,5,10000,2023-01-04 10:52:29
80139,71555,2,100,2023-03-14 21:37:42
80140,21472,3,600,2023-01-15 19:27:37
80141,79300,1,7000,2023-06-05 15:48:50
80142,68849,3,7000,2023-05-13 18:10:44
80143,25386,5,400,2023-02-22 06:34:56
80144,26683,4,800,2023-08-06 07:01:24
80145,82783,1,2000,2023-05-04 22:33:43
80146,36805,3,5000,2023-02-10 17:28:38
80147,32394,4,9000,2023-01-30 13:43:14
80148,37482,2,10000,2023-04-21 05:49:36
80149,48665,2,100,2023-07-27 13:07:34
80150,73164,5,500,2023-02-14 15:11:45
80151,53585,2,4000,2023-03-02 17:16:03
80152,46606,3,6000,2023-01-11 08:45:41
80153,44852,4,300,2023-08-04 16:11:54
80154,16858,4,3000,2023-08-22 00:32:52
80155,17194,1,10000,2023-06-01 23:43:59
80156,89487,5,300,2023-08-12 13:31:55
80157,75822,1,600,2023-01-25 07:12:38
80158,23190,1,600,2023-06-10 20:37:29
80159,97967,2,4000,2023-01-06 15:30:48
80160,5910,5,2000,2023-08-02 22:43:00
80161,73677,3,9000,2023-04-06 16:51:23
80162,570,2,2000,2023-04-06 21:19:02
80163,2471,4,700,2023-06-02 08:11:11
80164,19263,2,800,2023-05-05 08:18:53
80165,62451,2,500,2023-04-22 22:56:52
80166,84103,3,9000,2023-05-17 15:24:15
80167,56519,3,400,2023-06-08 00:25:38
80168,68199,3,100,2023-03-20 08:40:39
80169,69623,1,4000,2023-07-11 00:31:20
80170,23457,4,900,2023-04-19 05:52:28
80171,49566,4,9000,2023-05-03 15:25:56
80172,32884,1,200,2023-06-02 22:01:27
80173,60321,1,300,2023-03-09 03:50:05
80174,77231,1,200,2023-03-09 16:18:43
80175,92383,1,500,2023-06-03 11:47:18
80176,3349,5,200,2023-05-01 17:39:12
80177,16729,1,300,2023-04-15 09:11:21
80178,70893,2,600,2023-03-22 13:27:02
80179,31465,3,9000,2023-04-25 13:19:57
80180,92071,3,6000,2023-03-18 02:25:53
80181,70556,3,200,2023-02-10 09:32:34
80182,24777,3,700,2023-06-13 02:12:34
80183,57220,1,5000,2023-03-29 04:39:57
80184,3857,4,10000,2023-07-31 19:51:16
80185,73397,4,300,2023-04-06 11:27:41
80186,70625,5,5000,2023-01-07 21:36:53
80187,82926,2,100,2023-05-09 16:34:29
80188,83578,5,5000,2023-05-02 05:09:57
80189,83086,1,5000,2023-08-05 02:21:14
80190,81750,4,7000,2023-01-25 14:41:19
80191,38560,1,200,2023-07-07 13:55:16
80192,94711,4,1000,2023-02-27 14:43:20
80193,54497,1,9000,2023-01-18 13:15:26
80194,44321,5,300,2023-03-30 14:25:24
80195,89488,4,200,2023-01-06 08:52:11
80196,42866,1,1000,2023-05-04 10:09:03
80197,74462,3,7000,2023-05-14 11:31:10
80198,26565,3,200,2023-01-27 15:59:54
80199,7412,4,200,2023-03-24 23:53:30
80200,51698,2,2000,2023-02-01 11:57:40
80201,19215,5,300,2023-06-21 01:54:34
80202,97645,3,7000,2023-07-15 13:49:16
80203,18376,3,4000,2023-07-28 05:22:41
80204,29518,1,8000,2023-06-03 00:00:02
80205,32919,4,400,2023-06-13 15:15:11
80206,30516,2,2000,2023-01-02 23:57:22
80207,99952,3,3000,2023-01-11 07:48:45
80208,83951,4,1000,2023-06-06 12:09:08
80209,11321,5,900,2023-04-13 03:16:42
80210,2492,1,800,2023-07-29 22:27:29
80211,22607,2,7000,2023-08-11 08:25:19
80212,16786,2,9000,2023-01-23 18:28:10
80213,55450,4,9000,2023-05-21 03:09:53
80214,76015,2,600,2023-03-08 12:22:08
80215,14643,4,900,2023-05-26 08:13:40
80216,55615,2,4000,2023-08-12 00:19:42
80217,7733,5,8000,2023-05-25 03:15:52
80218,29481,3,8000,2023-03-04 09:21:59
80219,78583,2,400,2023-06-26 00:15:23
80220,2274,2,5000,2023-01-29 02:24:11
80221,5507,4,200,2023-08-18 03:33:55
80222,21485,3,100,2023-06-21 12:04:57
80223,89276,2,700,2023-01-24 03:33:28
80224,75946,1,800,2023-06-11 05:19:59
80225,78741,5,3000,2023-01-31 00:10:17
80226,58200,4,400,2023-07-23 01:27:19
80227,38271,1,2000,2023-02-28 09:54:18
80228,95291,3,4000,2023-06-02 16:09:37
80229,61495,1,300,2023-02-22 02:46:21
80230,94873,3,900,2023-01-04 02:16:05
80231,69314,2,5000,2023-03-20 05:59:43
80232,7559,4,100,2023-07-25 09:23:24
80233,96,5,100,2023-04-16 21:18:23
80234,81385,4,900,2023-05-01 04:22:51
80235,92109,3,5000,2023-01-10 14:02:09
80236,23335,2,3000,2023-07-01 07:10:04
80237,76237,2,7000,2023-03-01 20:56:01
80238,98020,3,8000,2023-02-21 17:56:43
80239,35564,2,300,2023-05-03 07:26:31
80240,72519,3,100,2023-01-08 13:42:38
80241,77340,3,7000,2023-03-23 07:59:34
80242,61721,1,7000,2023-02-25 14:41:20
80243,32,3,800,2023-03-19 21:08:16
80244,8766,2,300,2023-01-10 05:01:50
80245,89839,4,800,2023-02-16 15:02:50
80246,61649,5,9000,2023-01-25 19:12:21
80247,98588,1,1000,2023-05-09 12:46:34
80248,28544,4,4000,2023-01-18 20:52:12
80249,87325,3,500,2023-07-13 06:55:30
80250,24739,2,400,2023-07-02 17:49:03
80251,63346,4,400,2023-01-26 21:47:26
80252,55957,3,9000,2023-03-11 18:16:29
80253,41754,4,8000,2023-02-22 11:22:09
80254,3527,2,3000,2023-07-09 19:25:01
80255,74103,5,800,2023-07-08 18:43:00
80256,32878,4,10000,2023-08-12 04:03:49
80257,82485,4,7000,2023-03-01 15:04:37
80258,1006,5,5000,2023-05-13 05:45:02
80259,41645,4,10000,2023-04-12 20:36:00
80260,29624,5,9000,2023-05-19 05:21:52
80261,17232,3,200,2023-07-25 03:40:18
80262,39207,2,500,2023-08-05 06:56:38
80263,61335,1,10000,2023-01-31 21:04:09
80264,44882,3,500,2023-03-01 09:07:03
80265,87683,2,4000,2023-03-16 02:31:01
80266,25270,3,4000,2023-02-21 11:50:19
80267,16140,2,8000,2023-05-20 00:35:58
80268,64554,3,700,2023-04-17 10:30:15
80269,67238,2,700,2023-08-23 02:02:38
80270,77930,2,5000,2023-03-11 05:55:17
80271,16985,1,2000,2023-08-21 02:24:55
80272,36361,3,2000,2023-07-19 14:56:15
80273,62310,3,2000,2023-01-05 12:31:29
80274,15743,1,2000,2023-07-06 07:36:37
80275,78368,1,400,2023-07-06 14:24:22
80276,67752,1,900,2023-04-07 08:48:56
80277,28413,2,7000,2023-08-04 09:42:29
80278,27836,5,5000,2023-04-23 11:35:57
80279,55348,1,8000,2023-03-10 08:10:27
80280,43859,3,6000,2023-03-01 21:52:56
80281,31191,5,300,2023-02-16 18:38:28
80282,22279,3,1000,2023-04-23 23:57:48
80283,74177,3,700,2023-07-08 14:16:44
80284,79580,5,10000,2023-07-26 12:44:15
80285,79352,5,100,2023-07-10 16:23:34
80286,19719,1,5000,2023-01-09 04:14:29
80287,59537,1,6000,2023-07-07 14:59:16
80288,93723,3,1000,2023-02-07 09:36:26
80289,78032,1,8000,2023-04-17 01:27:04
80290,42003,5,4000,2023-02-21 04:38:22
80291,72126,1,9000,2023-01-27 09:10:26
80292,15043,1,300,2023-06-19 02:23:38
80293,90664,5,900,2023-05-12 18:19:17
80294,87501,2,900,2023-04-08 11:39:57
80295,38913,4,6000,2023-04-21 13:59:07
80296,9109,2,800,2023-08-17 11:45:37
80297,9082,2,1000,2023-02-07 05:24:20
80298,74574,4,10000,2023-07-21 09:27:59
80299,33412,3,400,2023-03-01 19:19:19
80300,25960,2,5000,2023-03-10 23:36:00
80301,37836,5,500,2023-05-24 08:55:14
80302,19037,2,100,2023-08-08 00:54:02
80303,29623,2,1000,2023-05-18 09:48:57
80304,95641,2,5000,2023-01-17 12:00:14
80305,90079,3,4000,2023-02-15 15:49:13
80306,85491,5,400,2023-02-22 04:04:25
80307,24051,4,600,2023-03-13 15:51:05
80308,43641,3,4000,2023-07-13 14:28:51
80309,93878,3,4000,2023-02-04 09:03:03
80310,73918,5,10000,2023-04-22 01:21:11
80311,80658,3,700,2023-02-26 16:33:26
80312,32209,2,1000,2023-05-10 17:32:03
80313,72602,5,900,2023-04-05 12:49:09
80314,3936,2,1000,2023-04-26 12:27:56
80315,99141,4,500,2023-07-06 02:36:04
80316,2404,5,7000,2023-02-26 04:44:04
80317,78122,1,7000,2023-06-15 11:10:15
80318,42211,1,9000,2023-04-02 00:32:33
80319,58895,5,8000,2023-01-10 22:48:26
80320,99433,5,400,2023-01-10 18:58:38
80321,99242,2,900,2023-05-07 04:46:25
80322,14357,3,4000,2023-01-17 22:05:22
80323,75986,1,800,2023-03-06 12:06:51
80324,96948,3,700,2023-06-10 22:10:29
80325,76209,1,10000,2023-03-01 23:49:40
80326,72973,5,300,2023-05-04 14:03:31
80327,4806,2,3000,2023-04-03 23:51:21
80328,13570,4,300,2023-05-28 01:59:55
80329,73057,3,900,2023-08-11 23:41:38
80330,477,4,2000,2023-03-20 17:22:06
80331,97684,2,900,2023-02-06 21:30:44
80332,64599,3,5000,2023-05-15 18:39:28
80333,11122,3,5000,2023-08-05 12:48:13
80334,95276,5,9000,2023-01-21 10:55:52
80335,30413,2,700,2023-07-02 12:46:35
80336,64923,3,3000,2023-01-27 01:04:51
80337,49305,1,700,2023-02-10 07:47:07
80338,38837,3,5000,2023-01-14 10:03:29
80339,25392,3,7000,2023-01-04 06:15:42
80340,42901,5,600,2023-02-28 20:43:27
80341,22501,2,6000,2023-01-08 18:06:25
80342,20519,2,4000,2023-02-16 23:30:34
80343,18197,1,1000,2023-08-16 15:20:48
80344,10065,1,900,2023-04-12 17:46:00
80345,74474,4,800,2023-03-08 11:21:25
80346,88360,2,300,2023-02-03 10:54:21
80347,88075,2,100,2023-08-04 20:07:36
80348,30040,3,400,2023-06-13 09:45:17
80349,67594,1,5000,2023-02-13 18:45:26
80350,28753,2,100,2023-05-04 18:22:24
80351,57885,5,300,2023-07-16 10:15:07
80352,48597,5,6000,2023-08-18 05:14:08
80353,59789,1,2000,2023-04-23 16:11:51
80354,34258,2,4000,2023-05-14 12:44:38
80355,20135,4,100,2023-01-02 14:31:53
80356,97178,4,300,2023-04-25 10:15:00
80357,12494,2,200,2023-03-27 10:19:27
80358,22103,1,400,2023-01-20 10:27:20
80359,21642,1,6000,2023-01-04 07:33:15
80360,68463,1,3000,2023-06-05 17:07:24
80361,23897,4,1000,2023-06-05 18:28:31
80362,50505,3,100,2023-02-21 16:30:51
80363,97063,4,700,2023-02-27 20:12:28
80364,89652,3,5000,2023-05-15 02:18:56
80365,11820,2,200,2023-03-11 04:40:27
80366,78973,3,100,2023-07-03 10:35:17
80367,68504,1,7000,2023-07-27 19:33:15
80368,81798,5,6000,2023-04-11 08:51:50
80369,45514,3,700,2023-01-01 22:57:48
80370,23388,2,600,2023-06-04 13:24:12
80371,15426,5,6000,2023-05-08 13:15:34
80372,8062,4,300,2023-07-21 08:55:22
80373,78952,3,300,2023-06-25 15:11:51
80374,44180,1,300,2023-08-12 16:50:34
80375,43431,5,500,2023-06-23 09:43:18
80376,58709,2,700,2023-04-21 13:13:28
80377,7867,5,10000,2023-02-26 04:11:58
80378,60994,4,700,2023-04-30 22:22:04
80379,21003,1,400,2023-02-02 20:57:42
80380,62501,3,300,2023-05-11 07:36:53
80381,89198,4,2000,2023-05-16 02:38:54
80382,91297,5,700,2023-05-24 06:58:14
80383,41614,3,900,2023-04-11 05:30:02
80384,7067,3,8000,2023-01-24 12:10:16
80385,28148,5,2000,2023-04-22 09:58:06
80386,36548,3,600,2023-04-13 23:36:19
80387,34184,2,900,2023-05-24 03:39:01
80388,2035,1,2000,2023-03-28 23:19:34
80389,50583,3,800,2023-05-05 18:48:03
80390,69122,2,100,2023-02-13 18:32:08
80391,59798,1,7000,2023-03-28 19:46:32
80392,52325,2,300,2023-02-23 12:01:23
80393,61918,1,1000,2023-08-08 15:18:38
80394,74292,5,4000,2023-03-03 04:45:39
80395,57051,3,4000,2023-01-04 20:44:36
80396,50088,3,2000,2023-07-14 07:53:21
80397,12581,1,900,2023-01-03 16:33:44
80398,44934,4,100,2023-02-18 19:05:16
80399,59166,4,700,2023-07-26 07:26:00
80400,39776,5,8000,2023-02-26 12:54:28
80401,40763,5,300,2023-07-09 06:13:08
80402,6792,1,100,2023-03-20 11:40:30
80403,16632,5,3000,2023-02-04 07:03:46
80404,86689,4,700,2023-04-06 02:05:03
80405,17664,5,200,2023-01-31 09:26:56
80406,59589,3,8000,2023-08-19 20:15:07
80407,56605,4,5000,2023-08-05 08:48:46
80408,3848,3,10000,2023-05-24 04:39:44
80409,76574,2,6000,2023-03-06 16:53:20
80410,72120,5,900,2023-03-21 10:17:21
80411,78250,1,100,2023-05-05 09:44:57
80412,33049,3,1000,2023-01-02 03:59:04
80413,16574,5,700,2023-07-14 08:05:55
80414,83909,1,1000,2023-04-24 09:54:59
80415,72758,4,6000,2023-01-29 03:12:57
80416,28028,2,4000,2023-05-06 12:02:26
80417,60715,2,5000,2023-05-28 03:53:51
80418,51684,2,400,2023-06-17 02:56:17
80419,76308,5,400,2023-01-22 16:52:17
80420,45121,1,10000,2023-06-26 00:03:21
80421,77350,2,500,2023-03-09 17:00:33
80422,59301,4,6000,2023-03-04 15:39:24
80423,3535,5,600,2023-07-20 23:44:40
80424,73874,4,700,2023-01-17 07:21:10
80425,11242,4,10000,2023-05-13 00:26:47
80426,9515,5,10000,2023-03-24 09:49:17
80427,31004,2,6000,2023-07-14 15:59:39
80428,30954,3,2000,2023-06-25 16:53:06
80429,11873,2,2000,2023-07-04 07:57:46
80430,25834,1,300,2023-08-18 05:55:34
80431,5756,3,300,2023-03-21 03:27:05
80432,5700,4,10000,2023-08-08 12:14:08
80433,67617,5,200,2023-01-17 04:07:19
