location_id,region,city
88191,Rabat-Sale-Kenitra,Kenitra
88192,Marrakech-Safi,Marrakech
88193,Rabat-Sale-Kenitra,Sale
88194,Tanger-Tetouan-Al Hoceima,Tetouan
88195,Marrakech-Safi,Safi
88196,Marrakech-Safi,Marrakech
88197,Casablanca-Settat,Casablanca
88198,Fes-Meknes,Fes
88199,Tanger-Tetouan-Al Hoceima,Hoceima
88200,Tanger-Tetouan-Al Hoceima,Hoceima
88201,Casablanca-Settat,Casablanca
88202,Fes-Meknes,Fes
88203,Fes-Meknes,Fes
88204,Casablanca-Settat,Casablanca
88205,Fes-Meknes,Meknes
88206,Marrakech-Safi,Safi
88207,Marrakech-Safi,Marrakech
88208,Tanger-Tetouan-Al Hoceima,Hoceima
88209,Marrakech-Safi,Marrakech
88210,Rabat-Sale-Kenitra,Kenitra
88211,Marrakech-Safi,Safi
88212,Tanger-Tetouan-Al Hoceima,Tetouan
88213,Tanger-Tetouan-Al Hoceima,Hoceima
88214,Casablanca-Settat,Settat
88215,Fes-Meknes,Fes
88216,Casablanca-Settat,Casablanca
88217,Rabat-Sale-Kenitra,Sale
88218,Rabat-Sale-Kenitra,Sale
88219,Fes-Meknes,Fes
88220,Tanger-Tetouan-Al Hoceima,Hoceima
88221,Marrakech-Safi,Marrakech
88222,Casablanca-Settat,Casablanca
88223,Rabat-Sale-Kenitra,Sale
88224,Marrakech-Safi,Safi
88225,Tanger-Tetouan-Al Hoceima,Hoceima
88226,Marrakech-Safi,Marrakech
88227,Casablanca-Settat,Settat
88228,Rabat-Sale-Kenitra,Kenitra
88229,Casablanca-Settat,Settat
88230,Tanger-Tetouan-Al Hoceima,Tetouan
88231,Fes-Meknes,Fes
88232,Rabat-Sale-Kenitra,Rabat
88233,Tanger-Tetouan-Al Hoceima,Hoceima
88234,Tanger-Tetouan-Al Hoceima,Tetouan
88235,Casablanca-Settat,Casablanca
88236,Casablanca-Settat,Casablanca
88237,Fes-Meknes,Fes
88238,Fes-Meknes,Meknes
88239,Casablanca-Settat,Settat
88240,Rabat-Sale-Kenitra,Sale
88241,Casablanca-Settat,Casablanca
88242,Tanger-Tetouan-Al Hoceima,Hoceima
88243,Fes-Meknes,Meknes
88244,Tanger-Tetouan-Al Hoceima,Tetouan
88245,Casablanca-Settat,Settat
88246,Rabat-Sale-Kenitra,Sale
88247,Tanger-Tetouan-Al Hoceima,Tanger
88248,Tanger-Tetouan-Al Hoceima,Hoceima
88249,Tanger-Tetouan-Al Hoceima,Tetouan
88250,Marrakech-Safi,Marrakech
88251,Fes-Meknes,Meknes
88252,Fes-Meknes,Meknes
88253,Marrakech-Safi,Marrakech
88254,Casablanca-Settat,Settat
88255,Casablanca-Settat,Settat
88256,Marrakech-Safi,Marrakech
88257,Tanger-Tetouan-Al Hoceima,Tetouan
88258,Marrakech-Safi,Marrakech
88259,Rabat-Sale-Kenitra,Rabat
88260,Tanger-Tetouan-Al Hoceima,Tetouan
88261,Rabat-Sale-Kenitra,Kenitra
88262,Fes-Meknes,Meknes
88263,Marrakech-Safi,Marrakech
88264,Tanger-Tetouan-Al Hoceima,Tetouan
88265,Tanger-Tetouan-Al Hoceima,Tetouan
88266,Casablanca-Settat,Casablanca
88267,Rabat-Sale-Kenitra,Rabat
88268,Tanger-Tetouan-Al Hoceima,Hoceima
88269,Rabat-Sale-Kenitra,Rabat
88270,Fes-Meknes,Fes
88271,Fes-Meknes,Meknes
88272,Casablanca-Settat,Casablanca
88273,Casablanca-Settat,Casablanca
88274,Fes-Meknes,Fes
88275,Casablanca-Settat,Casablanca
88276,Fes-Meknes,Fes
88277,Marrakech-Safi,Marrakech
88278,Casablanca-Settat,Settat
88279,Casablanca-Settat,Casablanca
88280,Marrakech-Safi,Safi
88281,Fes-Meknes,Meknes
88282,Casablanca-Settat,Casablanca
88283,Marrakech-Safi,Marrakech
88284,Fes-Meknes,Fes
88285,Fes-Meknes,Fes
88286,Tanger-Tetouan-Al Hoceima,Tanger
88287,Rabat-Sale-Kenitra,Sale
88288,Casablanca-Settat,Casablanca
88289,Fes-Meknes,Meknes
88290,Marrakech-Safi,Safi
88291,Tanger-Tetouan-Al Hoceima,Tanger
88292,Rabat-Sale-Kenitra,Sale
88293,Marrakech-Safi,Safi
88294,Fes-Meknes,Meknes
88295,Marrakech-Safi,Safi
88296,Tanger-Tetouan-Al Hoceima,Tetouan
88297,Tanger-Tetouan-Al Hoceima,Tanger
88298,Tanger-Tetouan-Al Hoceima,Hoceima
88299,Rabat-Sale-Kenitra,Rabat
88300,Rabat-Sale-Kenitra,Sale
88301,Tanger-Tetouan-Al Hoceima,Hoceima
88302,Fes-Meknes,Fes
88303,Tanger-Tetouan-Al Hoceima,Tetouan
88304,Tanger-Tetouan-Al Hoceima,Hoceima
88305,Rabat-Sale-Kenitra,Kenitra
88306,Tanger-Tetouan-Al Hoceima,Hoceima
88307,Marrakech-Safi,Safi
88308,Fes-Meknes,Fes
88309,Tanger-Tetouan-Al Hoceima,Tanger
88310,Casablanca-Settat,Settat
88311,Casablanca-Settat,Settat
88312,Marrakech-Safi,Safi
88313,Casablanca-Settat,Casablanca
88314,Fes-Meknes,Meknes
88315,Casablanca-Settat,Casablanca
88316,Fes-Meknes,Meknes
88317,Casablanca-Settat,Casablanca
88318,Casablanca-Settat,Casablanca
88319,Fes-Meknes,Meknes
88320,Tanger-Tetouan-Al Hoceima,Hoceima
88321,Marrakech-Safi,Safi
88322,Fes-Meknes,Meknes
88323,Casablanca-Settat,Casablanca
88324,Fes-Meknes,Meknes
88325,Casablanca-Settat,Settat
88326,Tanger-Tetouan-Al Hoceima,Tetouan
88327,Tanger-Tetouan-Al Hoceima,Tanger
88328,Casablanca-Settat,Settat
88329,Marrakech-Safi,Safi
88330,Rabat-Sale-Kenitra,Kenitra
88331,Casablanca-Settat,Casablanca
88332,Rabat-Sale-Kenitra,Rabat
88333,Rabat-Sale-Kenitra,Kenitra
88334,Fes-Meknes,Meknes
88335,Fes-Meknes,Meknes
88336,Marrakech-Safi,Marrakech
88337,Fes-Meknes,Meknes
88338,Marrakech-Safi,Safi
88339,Rabat-Sale-Kenitra,Kenitra
88340,Tanger-Tetouan-Al Hoceima,Tetouan
88341,Tanger-Tetouan-Al Hoceima,Tetouan
88342,Rabat-Sale-Kenitra,Sale
88343,Casablanca-Settat,Settat
88344,Casablanca-Settat,Casablanca
88345,Fes-Meknes,Meknes
88346,Rabat-Sale-Kenitra,Rabat
88347,Tanger-Tetouan-Al Hoceima,Tanger
88348,Rabat-Sale-Kenitra,Kenitra
88349,Casablanca-Settat,Casablanca
88350,Fes-Meknes,Meknes
88351,Fes-Meknes,Meknes
88352,Fes-Meknes,Fes
88353,Tanger-Tetouan-Al Hoceima,Tanger
88354,Fes-Meknes,Meknes
88355,Marrakech-Safi,Marrakech
88356,Marrakech-Safi,Marrakech
88357,Tanger-Tetouan-Al Hoceima,Tetouan
88358,Marrakech-Safi,Marrakech
88359,Tanger-Tetouan-Al Hoceima,Tetouan
88360,Rabat-Sale-Kenitra,Rabat
88361,Tanger-Tetouan-Al Hoceima,Tetouan
88362,Rabat-Sale-Kenitra,Sale
88363,Casablanca-Settat,Casablanca
88364,Fes-Meknes,Meknes
88365,Marrakech-Safi,Marrakech
88366,Tanger-Tetouan-Al Hoceima,Hoceima
88367,Casablanca-Settat,Casablanca
88368,Rabat-Sale-Kenitra,Sale
88369,Casablanca-Settat,Casablanca
88370,Marrakech-Safi,Marrakech
88371,Marrakech-Safi,Safi
88372,Tanger-Tetouan-Al Hoceima,Tanger
88373,Tanger-Tetouan-Al Hoceima,Tetouan
88374,Marrakech-Safi,Marrakech
88375,Rabat-Sale-Kenitra,Sale
88376,Tanger-Tetouan-Al Hoceima,Tetouan
88377,Fes-Meknes,Fes
88378,Casablanca-Settat,Settat
88379,Casablanca-Settat,Casablanca
88380,Tanger-Tetouan-Al Hoceima,Tanger
88381,Marrakech-Safi,Marrakech
88382,Marrakech-Safi,Marrakech
88383,Casablanca-Settat,Settat
88384,Marrakech-Safi,Safi
88385,Tanger-Tetouan-Al Hoceima,Tetouan
88386,Fes-Meknes,Fes
88387,Marrakech-Safi,Marrakech
88388,Rabat-Sale-Kenitra,Rabat
88389,Tanger-Tetouan-Al Hoceima,Tetouan
88390,Fes-Meknes,Meknes
88391,Casablanca-Settat,Settat
88392,Rabat-Sale-Kenitra,Rabat
88393,Rabat-Sale-Kenitra,Rabat
88394,Marrakech-Safi,Safi
88395,Fes-Meknes,Fes
88396,Marrakech-Safi,Marrakech
88397,Marrakech-Safi,Safi
88398,Casablanca-Settat,Settat
88399,Tanger-Tetouan-Al Hoceima,Tanger
88400,Rabat-Sale-Kenitra,Sale
88401,Marrakech-Safi,Marrakech
88402,Casablanca-Settat,Casablanca
88403,Rabat-Sale-Kenitra,Sale
88404,Casablanca-Settat,Settat
88405,Casablanca-Settat,Casablanca
88406,Fes-Meknes,Meknes
88407,Casablanca-Settat,Casablanca
88408,Casablanca-Settat,Settat
88409,Casablanca-Settat,Settat
88410,Tanger-Tetouan-Al Hoceima,Tetouan
88411,Marrakech-Safi,Marrakech
88412,Rabat-Sale-Kenitra,Kenitra
88413,Fes-Meknes,Meknes
88414,Rabat-Sale-Kenitra,Sale
88415,Marrakech-Safi,Safi
88416,Marrakech-Safi,Marrakech
88417,Rabat-Sale-Kenitra,Rabat
88418,Casablanca-Settat,Casablanca
88419,Rabat-Sale-Kenitra,Sale
88420,Fes-Meknes,Fes
88421,Casablanca-Settat,Settat
88422,Casablanca-Settat,Casablanca
88423,Rabat-Sale-Kenitra,Kenitra
88424,Casablanca-Settat,Casablanca
88425,Marrakech-Safi,Safi
88426,Fes-Meknes,Fes
88427,Rabat-Sale-Kenitra,Kenitra
88428,Fes-Meknes,Fes
88429,Fes-Meknes,Meknes
88430,Marrakech-Safi,Safi
88431,Fes-Meknes,Meknes
88432,Rabat-Sale-Kenitra,Rabat
88433,Tanger-Tetouan-Al Hoceima,Tanger
88434,Fes-Meknes,Meknes
88435,Marrakech-Safi,Marrakech
88436,Fes-Meknes,Fes
88437,Rabat-Sale-Kenitra,Sale
88438,Casablanca-Settat,Settat
88439,Fes-Meknes,Meknes
88440,Tanger-Tetouan-Al Hoceima,Hoceima
88441,Rabat-Sale-Kenitra,Kenitra
88442,Tanger-Tetouan-Al Hoceima,Tanger
88443,Marrakech-Safi,Marrakech
88444,Fes-Meknes,Fes
88445,Tanger-Tetouan-Al Hoceima,Tanger
88446,Casablanca-Settat,Casablanca
88447,Tanger-Tetouan-Al Hoceima,Tetouan
88448,Marrakech-Safi,Marrakech
88449,Tanger-Tetouan-Al Hoceima,Tetouan
88450,Marrakech-Safi,Marrakech
88451,Fes-Meknes,Meknes
88452,Casablanca-Settat,Casablanca
88453,Fes-Meknes,Meknes
88454,Tanger-Tetouan-Al Hoceima,Tetouan
88455,Fes-Meknes,Fes
88456,Marrakech-Safi,Safi
88457,Marrakech-Safi,Marrakech
88458,Marrakech-Safi,Safi
88459,Marrakech-Safi,Safi
88460,Tanger-Tetouan-Al Hoceima,Tetouan
88461,Fes-Meknes,Meknes
88462,Casablanca-Settat,Casablanca
88463,Rabat-Sale-Kenitra,Sale
88464,Marrakech-Safi,Marrakech
88465,Rabat-Sale-Kenitra,Sale
88466,Marrakech-Safi,Safi
88467,Rabat-Sale-Kenitra,Rabat
88468,Tanger-Tetouan-Al Hoceima,Tetouan
88469,Rabat-Sale-Kenitra,Kenitra
88470,Casablanca-Settat,Casablanca
88471,Marrakech-Safi,Marrakech
88472,Casablanca-Settat,Settat
88473,Rabat-Sale-Kenitra,Kenitra
88474,Rabat-Sale-Kenitra,Rabat
88475,Casablanca-Settat,Casablanca
88476,Tanger-Tetouan-Al Hoceima,Hoceima
88477,Tanger-Tetouan-Al Hoceima,Tetouan
88478,Fes-Meknes,Meknes
88479,Tanger-Tetouan-Al Hoceima,Tetouan
88480,Casablanca-Settat,Settat
88481,Rabat-Sale-Kenitra,Kenitra
88482,Marrakech-Safi,Marrakech
88483,Marrakech-Safi,Marrakech
88484,Tanger-Tetouan-Al Hoceima,Tanger
88485,Tanger-Tetouan-Al Hoceima,Tanger
88486,Tanger-Tetouan-Al Hoceima,Hoceima
88487,Rabat-Sale-Kenitra,Kenitra
88488,Fes-Meknes,Fes
88489,Marrakech-Safi,Marrakech
88490,Rabat-Sale-Kenitra,Sale
88491,Fes-Meknes,Fes
88492,Marrakech-Safi,Marrakech
88493,Rabat-Sale-Kenitra,Kenitra
88494,Casablanca-Settat,Settat
88495,Rabat-Sale-Kenitra,Kenitra
88496,Tanger-Tetouan-Al Hoceima,Tetouan
88497,Marrakech-Safi,Marrakech
88498,Marrakech-Safi,Marrakech
88499,Rabat-Sale-Kenitra,Sale
88500,Rabat-Sale-Kenitra,Rabat
88501,Marrakech-Safi,Marrakech
88502,Fes-Meknes,Meknes
88503,Fes-Meknes,Fes
88504,Marrakech-Safi,Safi
88505,Fes-Meknes,Fes
88506,Tanger-Tetouan-Al Hoceima,Tanger
88507,Tanger-Tetouan-Al Hoceima,Tetouan
88508,Tanger-Tetouan-Al Hoceima,Tetouan
88509,Casablanca-Settat,Casablanca
88510,Tanger-Tetouan-Al Hoceima,Tetouan
88511,Marrakech-Safi,Safi
88512,Fes-Meknes,Meknes
88513,Fes-Meknes,Fes
88514,Rabat-Sale-Kenitra,Rabat
88515,Marrakech-Safi,Safi
88516,Rabat-Sale-Kenitra,Kenitra
88517,Casablanca-Settat,Casablanca
88518,Fes-Meknes,Fes
88519,Fes-Meknes,Meknes
88520,Tanger-Tetouan-Al Hoceima,Tetouan
88521,Marrakech-Safi,Safi
88522,Marrakech-Safi,Safi
88523,Rabat-Sale-Kenitra,Rabat
88524,Rabat-Sale-Kenitra,Sale
88525,Fes-Meknes,Meknes
88526,Casablanca-Settat,Settat
88527,Marrakech-Safi,Marrakech
88528,Tanger-Tetouan-Al Hoceima,Tetouan
88529,Rabat-Sale-Kenitra,Sale
88530,Tanger-Tetouan-Al Hoceima,Hoceima
88531,Fes-Meknes,Meknes
88532,Tanger-Tetouan-Al Hoceima,Tanger
88533,Tanger-Tetouan-Al Hoceima,Tetouan
88534,Tanger-Tetouan-Al Hoceima,Hoceima
88535,Rabat-Sale-Kenitra,Kenitra
88536,Fes-Meknes,Meknes
88537,Marrakech-Safi,Marrakech
88538,Fes-Meknes,Fes
88539,Casablanca-Settat,Settat
88540,Rabat-Sale-Kenitra,Sale
88541,Rabat-Sale-Kenitra,Rabat
88542,Rabat-Sale-Kenitra,Kenitra
88543,Tanger-Tetouan-Al Hoceima,Tanger
88544,Rabat-Sale-Kenitra,Kenitra
88545,Casablanca-Settat,Casablanca
88546,Rabat-Sale-Kenitra,Kenitra
88547,Fes-Meknes,Meknes
88548,Tanger-Tetouan-Al Hoceima,Tetouan
88549,Rabat-Sale-Kenitra,Kenitra
88550,Rabat-Sale-Kenitra,Kenitra
88551,Casablanca-Settat,Casablanca
88552,Fes-Meknes,Meknes
88553,Marrakech-Safi,Safi
88554,Fes-Meknes,Fes
88555,Fes-Meknes,Meknes
88556,Rabat-Sale-Kenitra,Kenitra
88557,Tanger-Tetouan-Al Hoceima,Hoceima
88558,Casablanca-Settat,Casablanca
88559,Tanger-Tetouan-Al Hoceima,Tanger
88560,Rabat-Sale-Kenitra,Sale
88561,Marrakech-Safi,Marrakech
88562,Marrakech-Safi,Safi
88563,Fes-Meknes,Meknes
88564,Rabat-Sale-Kenitra,Rabat
88565,Tanger-Tetouan-Al Hoceima,Tetouan
88566,Fes-Meknes,Fes
88567,Fes-Meknes,Fes
88568,Rabat-Sale-Kenitra,Kenitra
88569,Tanger-Tetouan-Al Hoceima,Tanger
88570,Casablanca-Settat,Settat
88571,Casablanca-Settat,Settat
88572,Casablanca-Settat,Settat
88573,Casablanca-Settat,Casablanca
88574,Tanger-Tetouan-Al Hoceima,Hoceima
88575,Casablanca-Settat,Settat
88576,Fes-Meknes,Meknes
88577,Fes-Meknes,Meknes
88578,Fes-Meknes,Meknes
88579,Tanger-Tetouan-Al Hoceima,Tetouan
88580,Casablanca-Settat,Casablanca
88581,Casablanca-Settat,Settat
88582,Tanger-Tetouan-Al Hoceima,Tetouan
88583,Rabat-Sale-Kenitra,Rabat
88584,Marrakech-Safi,Marrakech
88585,Marrakech-Safi,Marrakech
88586,Casablanca-Settat,Settat
88587,Fes-Meknes,Fes
88588,Tanger-Tetouan-Al Hoceima,Hoceima
88589,Marrakech-Safi,Marrakech
88590,Fes-Meknes,Fes
88591,Fes-Meknes,Fes
88592,Casablanca-Settat,Casablanca
88593,Casablanca-Settat,Settat
88594,Casablanca-Settat,Settat
88595,Marrakech-Safi,Safi
88596,Marrakech-Safi,Safi
88597,Tanger-Tetouan-Al Hoceima,Hoceima
88598,Marrakech-Safi,Safi
88599,Casablanca-Settat,Casablanca
88600,Tanger-Tetouan-Al Hoceima,Tetouan
88601,Fes-Meknes,Fes
88602,Marrakech-Safi,Safi
88603,Rabat-Sale-Kenitra,Kenitra
88604,Tanger-Tetouan-Al Hoceima,Tetouan
88605,Marrakech-Safi,Marrakech
88606,Tanger-Tetouan-Al Hoceima,Tetouan
88607,Tanger-Tetouan-Al Hoceima,Hoceima
88608,Fes-Meknes,Fes
88609,Casablanca-Settat,Settat
88610,Tanger-Tetouan-Al Hoceima,Hoceima
88611,Marrakech-Safi,Marrakech
88612,Rabat-Sale-Kenitra,Kenitra
88613,Marrakech-Safi,Safi
88614,Fes-Meknes,Meknes
88615,Fes-Meknes,Fes
88616,Tanger-Tetouan-Al Hoceima,Tanger
88617,Casablanca-Settat,Casablanca
88618,Casablanca-Settat,Casablanca
88619,Casablanca-Settat,Settat
88620,Tanger-Tetouan-Al Hoceima,Tanger
88621,Marrakech-Safi,Marrakech
88622,Marrakech-Safi,Marrakech
88623,Marrakech-Safi,Marrakech
88624,Tanger-Tetouan-Al Hoceima,Hoceima
88625,Rabat-Sale-Kenitra,Kenitra
88626,Casablanca-Settat,Casablanca
88627,Casablanca-Settat,Casablanca
88628,Rabat-Sale-Kenitra,Kenitra
88629,Casablanca-Settat,Casablanca
88630,Fes-Meknes,Fes
88631,Fes-Meknes,Meknes
88632,Marrakech-Safi,Safi
88633,Tanger-Tetouan-Al Hoceima,Tanger
88634,Casablanca-Settat,Casablanca
88635,Casablanca-Settat,Settat
88636,Marrakech-Safi,Marrakech
88637,Casablanca-Settat,Casablanca
88638,Marrakech-Safi,Marrakech
88639,Fes-Meknes,Fes
88640,Marrakech-Safi,Marrakech
88641,Tanger-Tetouan-Al Hoceima,Tanger
88642,Rabat-Sale-Kenitra,Kenitra
88643,Tanger-Tetouan-Al Hoceima,Tanger
88644,Tanger-Tetouan-Al Hoceima,Tanger
88645,Casablanca-Settat,Settat
88646,Marrakech-Safi,Safi
88647,Fes-Meknes,Meknes
88648,Fes-Meknes,Fes
88649,Fes-Meknes,Meknes
88650,Casablanca-Settat,Settat
88651,Fes-Meknes,Fes
88652,Casablanca-Settat,Settat
88653,Tanger-Tetouan-Al Hoceima,Tetouan
88654,Marrakech-Safi,Marrakech
88655,Fes-Meknes,Meknes
88656,Tanger-Tetouan-Al Hoceima,Hoceima
88657,Casablanca-Settat,Settat
88658,Casablanca-Settat,Settat
88659,Fes-Meknes,Fes
88660,Rabat-Sale-Kenitra,Rabat
88661,Rabat-Sale-Kenitra,Rabat
88662,Marrakech-Safi,Safi
88663,Fes-Meknes,Meknes
88664,Rabat-Sale-Kenitra,Sale
88665,Fes-Meknes,Fes
88666,Tanger-Tetouan-Al Hoceima,Hoceima
88667,Marrakech-Safi,Safi
88668,Fes-Meknes,Fes
88669,Casablanca-Settat,Settat
88670,Casablanca-Settat,Casablanca
88671,Tanger-Tetouan-Al Hoceima,Hoceima
88672,Tanger-Tetouan-Al Hoceima,Tanger
88673,Marrakech-Safi,Safi
88674,Casablanca-Settat,Settat
88675,Rabat-Sale-Kenitra,Rabat
88676,Marrakech-Safi,Marrakech
88677,Marrakech-Safi,Marrakech
88678,Marrakech-Safi,Marrakech
88679,Casablanca-Settat,Settat
88680,Marrakech-Safi,Marrakech
88681,Fes-Meknes,Fes
88682,Casablanca-Settat,Settat
88683,Tanger-Tetouan-Al Hoceima,Tanger
88684,Fes-Meknes,Fes
88685,Rabat-Sale-Kenitra,Kenitra
88686,Rabat-Sale-Kenitra,Sale
88687,Casablanca-Settat,Casablanca
88688,Rabat-Sale-Kenitra,Rabat
88689,Casablanca-Settat,Settat
88690,Fes-Meknes,Fes
88691,Rabat-Sale-Kenitra,Kenitra
88692,Marrakech-Safi,Marrakech
88693,Marrakech-Safi,Safi
88694,Marrakech-Safi,Safi
88695,Tanger-Tetouan-Al Hoceima,Hoceima
88696,Tanger-Tetouan-Al Hoceima,Hoceima
88697,Fes-Meknes,Fes
88698,Fes-Meknes,Meknes
88699,Tanger-Tetouan-Al Hoceima,Tetouan
88700,Casablanca-Settat,Casablanca
88701,Tanger-Tetouan-Al Hoceima,Tetouan
88702,Fes-Meknes,Fes
88703,Tanger-Tetouan-Al Hoceima,Tetouan
88704,Rabat-Sale-Kenitra,Rabat
88705,Casablanca-Settat,Casablanca
88706,Fes-Meknes,Fes
88707,Casablanca-Settat,Casablanca
88708,Marrakech-Safi,Marrakech
88709,Marrakech-Safi,Safi
88710,Tanger-Tetouan-Al Hoceima,Tanger
88711,Marrakech-Safi,Safi
88712,Casablanca-Settat,Settat
88713,Casablanca-Settat,Casablanca
88714,Marrakech-Safi,Marrakech
88715,Fes-Meknes,Meknes
88716,Rabat-Sale-Kenitra,Rabat
88717,Tanger-Tetouan-Al Hoceima,Tetouan
88718,Casablanca-Settat,Settat
88719,Rabat-Sale-Kenitra,Rabat
88720,Casablanca-Settat,Settat
88721,Fes-Meknes,Meknes
88722,Fes-Meknes,Fes
88723,Tanger-Tetouan-Al Hoceima,Tetouan
88724,Tanger-Tetouan-Al Hoceima,Tanger
88725,Casablanca-Settat,Settat
88726,Casablanca-Settat,Casablanca
88727,Rabat-Sale-Kenitra,Sale
88728,Tanger-Tetouan-Al Hoceima,Tanger
88729,Fes-Meknes,Fes
88730,Tanger-Tetouan-Al Hoceima,Hoceima
88731,Casablanca-Settat,Casablanca
88732,Rabat-Sale-Kenitra,Rabat
88733,Marrakech-Safi,Safi
88734,Marrakech-Safi,Safi
88735,Rabat-Sale-Kenitra,Kenitra
88736,Tanger-Tetouan-Al Hoceima,Tetouan
88737,Fes-Meknes,Fes
88738,Marrakech-Safi,Marrakech
88739,Fes-Meknes,Fes
88740,Fes-Meknes,Fes
88741,Fes-Meknes,Fes
88742,Marrakech-Safi,Marrakech
88743,Marrakech-Safi,Marrakech
88744,Rabat-Sale-Kenitra,Rabat
88745,Marrakech-Safi,Marrakech
88746,Fes-Meknes,Meknes
88747,Casablanca-Settat,Settat
88748,Marrakech-Safi,Marrakech
88749,Rabat-Sale-Kenitra,Sale
88750,Marrakech-Safi,Marrakech
88751,Casablanca-Settat,Settat
88752,Marrakech-Safi,Safi
88753,Rabat-Sale-Kenitra,Sale
88754,Rabat-Sale-Kenitra,Kenitra
88755,Fes-Meknes,Meknes
88756,Tanger-Tetouan-Al Hoceima,Hoceima
88757,Rabat-Sale-Kenitra,Rabat
88758,Rabat-Sale-Kenitra,Rabat
88759,Tanger-Tetouan-Al Hoceima,Hoceima
88760,Casablanca-Settat,Casablanca
88761,Rabat-Sale-Kenitra,Sale
88762,Fes-Meknes,Fes
88763,Marrakech-Safi,Marrakech
88764,Fes-Meknes,Fes
88765,Fes-Meknes,Meknes
88766,Tanger-Tetouan-Al Hoceima,Tanger
88767,Casablanca-Settat,Settat
88768,Rabat-Sale-Kenitra,Sale
88769,Fes-Meknes,Meknes
88770,Tanger-Tetouan-Al Hoceima,Tanger
88771,Marrakech-Safi,Safi
88772,Tanger-Tetouan-Al Hoceima,Hoceima
88773,Rabat-Sale-Kenitra,Rabat
88774,Marrakech-Safi,Marrakech
88775,Casablanca-Settat,Settat
88776,Tanger-Tetouan-Al Hoceima,Tetouan
88777,Rabat-Sale-Kenitra,Sale
88778,Casablanca-Settat,Casablanca
88779,Rabat-Sale-Kenitra,Sale
88780,Tanger-Tetouan-Al Hoceima,Tanger
88781,Tanger-Tetouan-Al Hoceima,Tanger
88782,Fes-Meknes,Meknes
88783,Rabat-Sale-Kenitra,Rabat
88784,Casablanca-Settat,Casablanca
88785,Marrakech-Safi,Marrakech
88786,Fes-Meknes,Fes
88787,Tanger-Tetouan-Al Hoceima,Tanger
88788,Casablanca-Settat,Casablanca
88789,Fes-Meknes,Fes
88790,Marrakech-Safi,Safi
88791,Casablanca-Settat,Settat
88792,Marrakech-Safi,Safi
88793,Fes-Meknes,Fes
88794,Tanger-Tetouan-Al Hoceima,Tetouan
88795,Casablanca-Settat,Settat
88796,Fes-Meknes,Meknes
88797,Casablanca-Settat,Casablanca
88798,Rabat-Sale-Kenitra,Kenitra
88799,Casablanca-Settat,Settat
88800,Fes-Meknes,Meknes
88801,Casablanca-Settat,Casablanca
88802,Rabat-Sale-Kenitra,Kenitra
88803,Casablanca-Settat,Settat
88804,Marrakech-Safi,Safi
88805,Tanger-Tetouan-Al Hoceima,Tanger
88806,Tanger-Tetouan-Al Hoceima,Tanger
88807,Tanger-Tetouan-Al Hoceima,Hoceima
88808,Marrakech-Safi,Safi
88809,Rabat-Sale-Kenitra,Kenitra
88810,Tanger-Tetouan-Al Hoceima,Tanger
88811,Marrakech-Safi,Marrakech
88812,Casablanca-Settat,Settat
88813,Fes-Meknes,Fes
88814,Tanger-Tetouan-Al Hoceima,Tanger
88815,Tanger-Tetouan-Al Hoceima,Tetouan
88816,Casablanca-Settat,Casablanca
88817,Rabat-Sale-Kenitra,Kenitra
88818,Tanger-Tetouan-Al Hoceima,Tanger
88819,Marrakech-Safi,Marrakech
88820,Casablanca-Settat,Casablanca
88821,Rabat-Sale-Kenitra,Kenitra
88822,Marrakech-Safi,Marrakech
88823,Rabat-Sale-Kenitra,Kenitra
88824,Marrakech-Safi,Marrakech
88825,Casablanca-Settat,Settat
88826,Casablanca-Settat,Settat
88827,Marrakech-Safi,Marrakech
88828,Rabat-Sale-Kenitra,Rabat
88829,Tanger-Tetouan-Al Hoceima,Tetouan
88830,Casablanca-Settat,Casablanca
88831,Fes-Meknes,Meknes
88832,Rabat-Sale-Kenitra,Kenitra
88833,Fes-Meknes,Meknes
88834,Marrakech-Safi,Marrakech
88835,Marrakech-Safi,Safi
88836,Casablanca-Settat,Settat
88837,Rabat-Sale-Kenitra,Kenitra
88838,Fes-Meknes,Meknes
88839,Marrakech-Safi,Marrakech
88840,Casablanca-Settat,Settat
88841,Casablanca-Settat,Casablanca
88842,Fes-Meknes,Meknes
88843,Casablanca-Settat,Settat
88844,Fes-Meknes,Fes
88845,Fes-Meknes,Fes
88846,Marrakech-Safi,Marrakech
88847,Casablanca-Settat,Settat
88848,Fes-Meknes,Meknes
88849,Rabat-Sale-Kenitra,Rabat
88850,Rabat-Sale-Kenitra,Kenitra
88851,Tanger-Tetouan-Al Hoceima,Tetouan
88852,Marrakech-Safi,Marrakech
88853,Tanger-Tetouan-Al Hoceima,Tetouan
88854,Tanger-Tetouan-Al Hoceima,Tanger
88855,Tanger-Tetouan-Al Hoceima,Hoceima
88856,Tanger-Tetouan-Al Hoceima,Tanger
88857,Tanger-Tetouan-Al Hoceima,Hoceima
88858,Rabat-Sale-Kenitra,Kenitra
88859,Marrakech-Safi,Marrakech
88860,Fes-Meknes,Fes
88861,Rabat-Sale-Kenitra,Kenitra
88862,Marrakech-Safi,Marrakech
88863,Marrakech-Safi,Marrakech
88864,Marrakech-Safi,Safi
88865,Marrakech-Safi,Marrakech
88866,Fes-Meknes,Meknes
88867,Casablanca-Settat,Casablanca
